UID,composite_ID,test,congruence,theta,se,TSVR_hours,TSVR_sq,TSVR_log
A063,A063_2,2,congruent,0.57020646,0.2036301722131973,21.98,483.1204,3.1346242724206097
A063,A063_2,2,incongruent,0.4685584,0.2502669460427529,21.98,483.1204,3.1346242724206097
A063,A063_3,3,common,0.46961984,0.2040954520165139,69.99,4898.6001,4.262539022051294
A063,A063_3,3,congruent,-0.82384795,0.2036301722131973,69.99,4898.6001,4.262539022051294
A063,A063_3,3,incongruent,0.28614995,0.2502669460427529,69.99,4898.6001,4.262539022051294
A063,A063_4,4,common,-0.97607726,0.2040954520165139,141.09,19906.3881,4.956460659649984
A063,A063_4,4,congruent,-0.425211,0.2036301722131973,141.09,19906.3881,4.956460659649984
A063,A063_4,4,incongruent,-1.3276422,0.2502669460427529,141.09,19906.3881,4.956460659649984
A064,A064_1,1,common,1.4278613,0.2040954520165139,1.0,1.0,0.6931471805599453
A064,A064_1,1,congruent,-0.036207728,0.2036301722131973,1.0,1.0,0.6931471805599453
A064,A064_1,1,incongruent,1.1459666,0.2502669460427529,1.0,1.0,0.6931471805599453
A064,A064_2,2,common,0.90146714,0.2040954520165139,37.65,1417.5224999999998,3.654546775033431
A064,A064_2,2,congruent,0.77455676,0.2036301722131973,37.65,1417.5224999999998,3.654546775033431
A064,A064_2,2,incongruent,1.0470475,0.2502669460427529,37.65,1417.5224999999998,3.654546775033431
A064,A064_3,3,common,0.53052247,0.2040954520165139,82.99,6887.340099999999,4.430697744137536
A064,A064_3,3,congruent,0.25220376,0.2036301722131973,82.99,6887.340099999999,4.430697744137536
A064,A064_3,3,incongruent,0.28680706,0.2502669460427529,82.99,6887.340099999999,4.430697744137536
A064,A064_4,4,common,-0.9601657,0.2040954520165139,156.21,24401.564100000003,5.057582491203423
A064,A064_4,4,congruent,-0.24945006,0.2036301722131973,156.21,24401.564100000003,5.057582491203423
A064,A064_4,4,incongruent,-0.7283332,0.2502669460427529,156.21,24401.564100000003,5.057582491203423
A065,A065_1,1,common,-0.8618909,0.2040954520165139,1.0,1.0,0.6931471805599453
A065,A065_1,1,congruent,-1.3624672,0.2036301722131973,1.0,1.0,0.6931471805599453
A065,A065_1,1,incongruent,-1.6252546,0.2502669460427529,1.0,1.0,0.6931471805599453
A065,A065_2,2,common,0.1947774,0.2040954520165139,32.31,1043.9361000000001,3.5058576522055884
A065,A065_2,2,congruent,-0.030619526,0.2036301722131973,32.31,1043.9361000000001,3.5058576522055884
A065,A065_2,2,incongruent,-0.6379179,0.2502669460427529,32.31,1043.9361000000001,3.5058576522055884
A065,A065_3,3,common,-1.6768913,0.2040954520165139,106.41,11323.088099999999,4.676653287609955
A065,A065_3,3,congruent,-1.5893891,0.2036301722131973,106.41,11323.088099999999,4.676653287609955
A065,A065_3,3,incongruent,-1.1016854,0.2502669460427529,106.41,11323.088099999999,4.676653287609955
A065,A065_4,4,common,-1.9996035,0.2040954520165139,187.43,35130.0049,5.238726585134399
A065,A065_4,4,congruent,-1.7528203,0.2036301722131973,187.43,35130.0049,5.238726585134399
A065,A065_4,4,incongruent,-1.7989852,0.2502669460427529,187.43,35130.0049,5.238726585134399
A066,A066_1,1,common,0.6402804,0.2040954520165139,1.0,1.0,0.6931471805599453
A066,A066_1,1,congruent,-0.31971833,0.2036301722131973,1.0,1.0,0.6931471805599453
A066,A066_1,1,incongruent,0.62641996,0.2502669460427529,1.0,1.0,0.6931471805599453
A066,A066_2,2,common,-0.4048037,0.2040954520165139,23.35,545.2225000000001,3.192531849528599
A066,A066_2,2,congruent,-0.28263927,0.2036301722131973,23.35,545.2225000000001,3.192531849528599
A066,A066_2,2,incongruent,-0.28669602,0.2502669460427529,23.35,545.2225000000001,3.192531849528599
A066,A066_3,3,common,-0.2769465,0.2040954520165139,73.79,5444.964100000001,4.314684186203576
A066,A066_3,3,congruent,-0.82505256,0.2036301722131973,73.79,5444.964100000001,4.314684186203576
A066,A066_3,3,incongruent,-1.2505525,0.2502669460427529,73.79,5444.964100000001,4.314684186203576
A066,A066_4,4,common,-1.0163007,0.2040954520165139,164.93,27201.9049,5.111566012674697
A066,A066_4,4,congruent,-0.6628198,0.2036301722131973,164.93,27201.9049,5.111566012674697
A066,A066_4,4,incongruent,-0.96202964,0.2502669460427529,164.93,27201.9049,5.111566012674697
A067,A067_1,1,common,0.7242445,0.2040954520165139,1.0,1.0,0.6931471805599453
A067,A067_1,1,congruent,-0.36182588,0.2036301722131973,1.0,1.0,0.6931471805599453
A067,A067_1,1,incongruent,0.16809137,0.2502669460427529,1.0,1.0,0.6931471805599453
A067,A067_2,2,common,-0.9343747,0.2040954520165139,29.91,894.6081,3.431079756144025
A067,A067_2,2,congruent,-0.7918898,0.2036301722131973,29.91,894.6081,3.431079756144025
A067,A067_2,2,incongruent,-1.7955129,0.2502669460427529,29.91,894.6081,3.431079756144025
A067,A067_3,3,common,-1.7131989,0.2040954520165139,73.19,5356.7761,4.306629370201435
A067,A067_3,3,congruent,-0.9632139,0.2036301722131973,73.19,5356.7761,4.306629370201435
A067,A067_3,3,incongruent,-1.3617955,0.2502669460427529,73.19,5356.7761,4.306629370201435
A067,A067_4,4,common,-1.2448531,0.2040954520165139,144.19,20790.7561,4.978043229495596
A067,A067_4,4,congruent,-1.3025093,0.2036301722131973,144.19,20790.7561,4.978043229495596
A067,A067_4,4,incongruent,-1.4204423,0.2502669460427529,144.19,20790.7561,4.978043229495596
A068,A068_1,1,common,1.3585281,0.2040954520165139,1.0,1.0,0.6931471805599453
A068,A068_1,1,congruent,0.96243846,0.2036301722131973,1.0,1.0,0.6931471805599453
A068,A068_1,1,incongruent,1.3818728,0.2502669460427529,1.0,1.0,0.6931471805599453
A068,A068_2,2,common,-0.20593777,0.2040954520165139,30.49,929.6401,3.4496700351129332
A068,A068_2,2,congruent,0.64969385,0.2036301722131973,30.49,929.6401,3.4496700351129332
A068,A068_2,2,incongruent,-0.57706916,0.2502669460427529,30.49,929.6401,3.4496700351129332
A068,A068_3,3,common,0.9677557,0.2040954520165139,82.98,6885.680400000001,4.430578675256047
A068,A068_3,3,congruent,-0.0138291,0.2036301722131973,82.98,6885.680400000001,4.430578675256047
A068,A068_3,3,incongruent,1.0948621,0.2502669460427529,82.98,6885.680400000001,4.430578675256047
A068,A068_4,4,common,-0.67309296,0.2040954520165139,155.59,24208.2481,5.053630924557352
A068,A068_4,4,congruent,-0.28303427,0.2036301722131973,155.59,24208.2481,5.053630924557352
A068,A068_4,4,incongruent,-0.84657466,0.2502669460427529,155.59,24208.2481,5.053630924557352
A069,A069_1,1,common,-0.88461125,0.2040954520165139,1.0,1.0,0.6931471805599453
A069,A069_1,1,congruent,-0.63423765,0.2036301722131973,1.0,1.0,0.6931471805599453
A069,A069_1,1,incongruent,-0.8938567,0.2502669460427529,1.0,1.0,0.6931471805599453
A069,A069_2,2,common,-1.0570681,0.2040954520165139,24.96,623.0016,3.2565568918358894
A069,A069_2,2,congruent,-0.5739473,0.2036301722131973,24.96,623.0016,3.2565568918358894
A069,A069_2,2,incongruent,-1.0532665,0.2502669460427529,24.96,623.0016,3.2565568918358894
A069,A069_3,3,common,0.32771975,0.2040954520165139,79.75,6360.0625,4.391357962102766
A069,A069_3,3,congruent,-1.339278,0.2036301722131973,79.75,6360.0625,4.391357962102766
A069,A069_3,3,incongruent,-0.2996977,0.2502669460427529,79.75,6360.0625,4.391357962102766
A069,A069_4,4,common,-0.8943976,0.2040954520165139,140.22,19661.6484,4.950318958088201
A069,A069_4,4,congruent,-1.5078887,0.2036301722131973,140.22,19661.6484,4.950318958088201
A069,A069_4,4,incongruent,-1.2594203,0.2502669460427529,140.22,19661.6484,4.950318958088201
A070,A070_1,1,common,0.4418315,0.2040954520165139,1.0,1.0,0.6931471805599453
A070,A070_1,1,congruent,-0.16394372,0.2036301722131973,1.0,1.0,0.6931471805599453
A070,A070_1,1,incongruent,-0.72269887,0.2502669460427529,1.0,1.0,0.6931471805599453
A070,A070_2,2,common,0.4673136,0.2040954520165139,24.25,588.0625,3.228826155721369
A070,A070_2,2,congruent,-0.4381926,0.2036301722131973,24.25,588.0625,3.228826155721369
A070,A070_2,2,incongruent,0.47935325,0.2502669460427529,24.25,588.0625,3.228826155721369
A070,A070_3,3,common,-0.38955092,0.2040954520165139,81.92,6710.8864,4.417876287567579
A070,A070_3,3,congruent,-0.919672,0.2036301722131973,81.92,6710.8864,4.417876287567579
A070,A070_3,3,incongruent,-1.177163,0.2502669460427529,81.92,6710.8864,4.417876287567579
A070,A070_4,4,common,-1.0668094,0.2040954520165139,149.2,22260.639999999996,5.011967739330034
A070,A070_4,4,congruent,-0.8405992,0.2036301722131973,149.2,22260.639999999996,5.011967739330034
A070,A070_4,4,incongruent,-0.55856067,0.2502669460427529,149.2,22260.639999999996,5.011967739330034
A071,A071_1,1,common,0.68942934,0.2040954520165139,1.0,1.0,0.6931471805599453
A071,A071_1,1,congruent,1.5452561,0.2036301722131973,1.0,1.0,0.6931471805599453
A071,A071_1,1,incongruent,-0.2930295,0.2502669460427529,1.0,1.0,0.6931471805599453
A071,A071_2,2,common,0.9611262,0.2040954520165139,30.92,956.0464000000001,3.463232772581608
A071,A071_2,2,congruent,0.20116732,0.2036301722131973,30.92,956.0464000000001,3.463232772581608
A071,A071_2,2,incongruent,-0.28563502,0.2502669460427529,30.92,956.0464000000001,3.463232772581608
A071,A071_3,3,common,-0.18088812,0.2040954520165139,79.96,6393.601599999999,4.3939552055391555
A071,A071_3,3,congruent,-1.6856254,0.2036301722131973,79.96,6393.601599999999,4.3939552055391555
A071,A071_3,3,incongruent,-0.85641754,0.2502669460427529,79.96,6393.601599999999,4.3939552055391555
A071,A071_4,4,common,0.09933084,0.2040954520165139,153.27,23491.692900000002,5.038704314023848
A071,A071_4,4,congruent,-0.036824014,0.2036301722131973,153.27,23491.692900000002,5.038704314023848
A071,A071_4,4,incongruent,0.7195061,0.2502669460427529,153.27,23491.692900000002,5.038704314023848
A072,A072_1,1,common,0.92610246,0.2040954520165139,1.0,1.0,0.6931471805599453
A072,A072_1,1,congruent,0.08201386,0.2036301722131973,1.0,1.0,0.6931471805599453
A072,A072_1,1,incongruent,0.8911246,0.2502669460427529,1.0,1.0,0.6931471805599453
A072,A072_2,2,common,1.0946947,0.2040954520165139,33.76,1139.7376,3.548467300397191
A072,A072_2,2,congruent,0.97770005,0.2036301722131973,33.76,1139.7376,3.548467300397191
A072,A072_2,2,incongruent,0.6735994,0.2502669460427529,33.76,1139.7376,3.548467300397191
A072,A072_3,3,common,-0.4495228,0.2040954520165139,83.54,6978.931600000001,4.437224795138644
A072,A072_3,3,congruent,-0.39405173,0.2036301722131973,83.54,6978.931600000001,4.437224795138644
A072,A072_3,3,incongruent,-1.3978704,0.2502669460427529,83.54,6978.931600000001,4.437224795138644
A072,A072_4,4,common,-0.011766786,0.2040954520165139,154.89,23990.912099999994,5.04915063032459
A072,A072_4,4,congruent,0.11210902,0.2036301722131973,154.89,23990.912099999994,5.04915063032459
A072,A072_4,4,incongruent,-0.15974307,0.2502669460427529,154.89,23990.912099999994,5.04915063032459
A073,A073_1,1,common,0.57469326,0.2040954520165139,1.0,1.0,0.6931471805599453
A073,A073_1,1,congruent,1.3780837,0.2036301722131973,1.0,1.0,0.6931471805599453
A073,A073_1,1,incongruent,0.46619043,0.2502669460427529,1.0,1.0,0.6931471805599453
A073,A073_2,2,common,0.34604123,0.2040954520165139,66.66,4443.5556,4.214495163352562
A073,A073_2,2,congruent,-0.5961459,0.2036301722131973,66.66,4443.5556,4.214495163352562
A073,A073_2,2,incongruent,0.30378363,0.2502669460427529,66.66,4443.5556,4.214495163352562
A073,A073_3,3,common,1.0307496,0.2040954520165139,66.9,4475.610000000001,4.21803603456465
A073,A073_3,3,congruent,0.3676049,0.2036301722131973,66.9,4475.610000000001,4.21803603456465
A073,A073_3,3,incongruent,1.1183277,0.2502669460427529,66.9,4475.610000000001,4.21803603456465
A073,A073_4,4,common,1.4089372,0.2040954520165139,140.12,19633.614400000002,4.949610592258481
A073,A073_4,4,congruent,0.42413408,0.2036301722131973,140.12,19633.614400000002,4.949610592258481
A073,A073_4,4,incongruent,1.1890707,0.2502669460427529,140.12,19633.614400000002,4.949610592258481
A074,A074_1,1,common,1.267305,0.2040954520165139,1.0,1.0,0.6931471805599453
A074,A074_1,1,congruent,0.21543643,0.2036301722131973,1.0,1.0,0.6931471805599453
A074,A074_1,1,incongruent,1.2072543,0.2502669460427529,1.0,1.0,0.6931471805599453
A074,A074_2,2,common,-0.10598926,0.2040954520165139,29.33,860.2488999999999,3.41213732170049
A074,A074_2,2,congruent,0.6796988,0.2036301722131973,29.33,860.2488999999999,3.41213732170049
A074,A074_2,2,incongruent,-0.26469958,0.2502669460427529,29.33,860.2488999999999,3.41213732170049
A074,A074_3,3,common,-1.2128004,0.2040954520165139,73.02,5331.920399999999,4.30433532695801
A074,A074_3,3,congruent,-0.36388457,0.2036301722131973,73.02,5331.920399999999,4.30433532695801
A074,A074_3,3,incongruent,0.21346362,0.2502669460427529,73.02,5331.920399999999,4.30433532695801
A074,A074_4,4,common,-1.2609746,0.2040954520165139,147.21,21670.7841,4.998630186968824
A074,A074_4,4,congruent,1.055721,0.2036301722131973,147.21,21670.7841,4.998630186968824
A074,A074_4,4,incongruent,-1.193913,0.2502669460427529,147.21,21670.7841,4.998630186968824
A075,A075_1,1,common,1.0364131,0.2040954520165139,1.0,1.0,0.6931471805599453
A075,A075_1,1,congruent,0.7143867,0.2036301722131973,1.0,1.0,0.6931471805599453
A075,A075_1,1,incongruent,0.33033332,0.2502669460427529,1.0,1.0,0.6931471805599453
A075,A075_2,2,common,0.13220236,0.2040954520165139,28.68,822.5423999999999,3.39047341829918
A075,A075_2,2,congruent,1.0066733,0.2036301722131973,28.68,822.5423999999999,3.39047341829918
A075,A075_2,2,incongruent,0.22291546,0.2502669460427529,28.68,822.5423999999999,3.39047341829918
A075,A075_3,3,common,-0.60285556,0.2040954520165139,71.37,5093.6769,4.281791848878036
A075,A075_3,3,congruent,-1.9724169,0.2036301722131973,71.37,5093.6769,4.281791848878036
A075,A075_3,3,incongruent,-1.25576,0.2502669460427529,71.37,5093.6769,4.281791848878036
A075,A075_4,4,common,-0.8854517,0.2040954520165139,244.53,59794.9209,5.5034191393614815
A075,A075_4,4,congruent,0.24867837,0.2036301722131973,244.53,59794.9209,5.5034191393614815
A075,A075_4,4,incongruent,-1.1617101,0.2502669460427529,244.53,59794.9209,5.5034191393614815
A076,A076_1,1,common,0.45056972,0.2040954520165139,1.0,1.0,0.6931471805599453
A076,A076_1,1,congruent,-0.06508372,0.2036301722131973,1.0,1.0,0.6931471805599453
A076,A076_1,1,incongruent,0.013102514,0.2502669460427529,1.0,1.0,0.6931471805599453
A076,A076_2,2,common,-1.206205,0.2040954520165139,27.3,745.2900000000001,3.342861804649192
A076,A076_2,2,congruent,-0.68088657,0.2036301722131973,27.3,745.2900000000001,3.342861804649192
A076,A076_2,2,incongruent,-0.76569825,0.2502669460427529,27.3,745.2900000000001,3.342861804649192
A076,A076_3,3,common,-0.89209664,0.2040954520165139,74.88,5607.014399999999,4.3291531450668135
A076,A076_3,3,congruent,-1.0873404,0.2036301722131973,74.88,5607.014399999999,4.3291531450668135
A076,A076_3,3,incongruent,-1.8725464,0.2502669460427529,74.88,5607.014399999999,4.3291531450668135
A076,A076_4,4,common,-1.87941,0.2040954520165139,149.28,22284.5184,5.0125002207057685
A076,A076_4,4,congruent,-1.2728422,0.2036301722131973,149.28,22284.5184,5.0125002207057685
A076,A076_4,4,incongruent,-1.6860679,0.2502669460427529,149.28,22284.5184,5.0125002207057685
A077,A077_1,1,common,1.3175273,0.2040954520165139,1.0,1.0,0.6931471805599453
A077,A077_1,1,congruent,-0.23879032,0.2036301722131973,1.0,1.0,0.6931471805599453
A077,A077_1,1,incongruent,0.69322544,0.2502669460427529,1.0,1.0,0.6931471805599453
A077,A077_2,2,common,-0.62267715,0.2040954520165139,53.88,2903.0544000000004,4.00514898341763
A077,A077_2,2,congruent,-0.051706932,0.2036301722131973,53.88,2903.0544000000004,4.00514898341763
A077,A077_2,2,incongruent,0.5637824,0.2502669460427529,53.88,2903.0544000000004,4.00514898341763
A077,A077_3,3,common,0.021049995,0.2040954520165139,78.36,6140.2896,4.373994462976618
A077,A077_3,3,congruent,0.8615411,0.2036301722131973,78.36,6140.2896,4.373994462976618
A077,A077_3,3,incongruent,-0.52233475,0.2502669460427529,78.36,6140.2896,4.373994462976618
A077,A077_4,4,common,-0.6809653,0.2040954520165139,149.75,22425.0625,5.015622835607295
A077,A077_4,4,congruent,1.3088138,0.2036301722131973,149.75,22425.0625,5.015622835607295
A077,A077_4,4,incongruent,0.10353218,0.2502669460427529,149.75,22425.0625,5.015622835607295
A078,A078_1,1,common,-1.0208169,0.2040954520165139,1.0,1.0,0.6931471805599453
A078,A078_1,1,congruent,-0.9684429,0.2036301722131973,1.0,1.0,0.6931471805599453
A078,A078_1,1,incongruent,0.05310916,0.2502669460427529,1.0,1.0,0.6931471805599453
A078,A078_2,2,common,-0.36237228,0.2040954520165139,26.17,684.8689,3.3021134234382563
A078,A078_2,2,congruent,0.40410304,0.2036301722131973,26.17,684.8689,3.3021134234382563
A078,A078_2,2,incongruent,0.06505968,0.2502669460427529,26.17,684.8689,3.3021134234382563
A078,A078_3,3,common,-0.89406854,0.2040954520165139,72.3,5227.29,4.294560608892605
A078,A078_3,3,congruent,-0.8997213,0.2036301722131973,72.3,5227.29,4.294560608892605
A078,A078_3,3,incongruent,-0.6126658,0.2502669460427529,72.3,5227.29,4.294560608892605
A078,A078_4,4,common,-0.995187,0.2040954520165139,140.08,19622.406400000003,4.949327105367852
A078,A078_4,4,congruent,-0.87929904,0.2036301722131973,140.08,19622.406400000003,4.949327105367852
A078,A078_4,4,incongruent,-0.620324,0.2502669460427529,140.08,19622.406400000003,4.949327105367852
A079,A079_1,1,common,-0.70267665,0.2040954520165139,1.0,1.0,0.6931471805599453
A079,A079_1,1,congruent,1.0419909,0.2036301722131973,1.0,1.0,0.6931471805599453
A079,A079_1,1,incongruent,0.4417227,0.2502669460427529,1.0,1.0,0.6931471805599453
A079,A079_2,2,common,0.2775583,0.2040954520165139,26.11,681.7321,3.299902663510574
A079,A079_2,2,congruent,0.51806223,0.2036301722131973,26.11,681.7321,3.299902663510574
A079,A079_2,2,incongruent,0.2991375,0.2502669460427529,26.11,681.7321,3.299902663510574
A079,A079_3,3,common,-1.4657549,0.2040954520165139,74.0,5476.0,4.31748811353631
A079,A079_3,3,congruent,0.39864933,0.2036301722131973,74.0,5476.0,4.31748811353631
A079,A079_3,3,incongruent,-1.1126169,0.2502669460427529,74.0,5476.0,4.31748811353631
A079,A079_4,4,common,-0.5430541,0.2040954520165139,194.42,37799.136399999996,5.275151088516197
A079,A079_4,4,congruent,-0.5826797,0.2036301722131973,194.42,37799.136399999996,5.275151088516197
A079,A079_4,4,incongruent,-0.41008145,0.2502669460427529,194.42,37799.136399999996,5.275151088516197
A080,A080_1,1,common,0.3459398,0.2040954520165139,1.0,1.0,0.6931471805599453
A080,A080_1,1,congruent,-0.30391818,0.2036301722131973,1.0,1.0,0.6931471805599453
A080,A080_1,1,incongruent,0.21743575,0.2502669460427529,1.0,1.0,0.6931471805599453
A080,A080_2,2,common,0.6782108,0.2040954520165139,29.03,842.7409,3.402196881995239
A080,A080_2,2,congruent,1.4270613,0.2036301722131973,29.03,842.7409,3.402196881995239
A080,A080_2,2,incongruent,-0.35362113,0.2502669460427529,29.03,842.7409,3.402196881995239
A080,A080_3,3,common,-0.094516024,0.2040954520165139,72.87,5310.036900000001,4.302306791540646
A080,A080_3,3,congruent,0.21995044,0.2036301722131973,72.87,5310.036900000001,4.302306791540646
A080,A080_3,3,incongruent,0.012871319,0.2502669460427529,72.87,5310.036900000001,4.302306791540646
A080,A080_4,4,common,0.5189174,0.2040954520165139,145.77,21248.892900000003,4.988866735623107
A080,A080_4,4,congruent,-1.9655851,0.2036301722131973,145.77,21248.892900000003,4.988866735623107
A080,A080_4,4,incongruent,-0.5017172,0.2502669460427529,145.77,21248.892900000003,4.988866735623107
A081,A081_1,1,common,0.09494686,0.2040954520165139,1.0,1.0,0.6931471805599453
A081,A081_1,1,congruent,0.3262066,0.2036301722131973,1.0,1.0,0.6931471805599453
A081,A081_1,1,incongruent,0.33956474,0.2502669460427529,1.0,1.0,0.6931471805599453
A081,A081_2,2,common,-0.5913677,0.2040954520165139,31.39,985.3321000000001,3.477849733183238
A081,A081_2,2,congruent,0.68129265,0.2036301722131973,31.39,985.3321000000001,3.477849733183238
A081,A081_2,2,incongruent,-0.7025455,0.2502669460427529,31.39,985.3321000000001,3.477849733183238
A081,A081_3,3,common,0.60697514,0.2040954520165139,80.13,6420.816899999999,4.396052806406973
A081,A081_3,3,congruent,0.78362215,0.2036301722131973,80.13,6420.816899999999,4.396052806406973
A081,A081_3,3,incongruent,1.185948,0.2502669460427529,80.13,6420.816899999999,4.396052806406973
A081,A081_4,4,common,0.045623016,0.2040954520165139,154.53,23879.5209,5.046838639056468
A081,A081_4,4,congruent,0.15277512,0.2036301722131973,154.53,23879.5209,5.046838639056468
A081,A081_4,4,incongruent,-0.11331866,0.2502669460427529,154.53,23879.5209,5.046838639056468
A082,A082_1,1,common,-0.43369085,0.2040954520165139,1.0,1.0,0.6931471805599453
A082,A082_1,1,congruent,0.07884519,0.2036301722131973,1.0,1.0,0.6931471805599453
A082,A082_1,1,incongruent,0.5909718,0.2502669460427529,1.0,1.0,0.6931471805599453
A082,A082_2,2,common,0.8334503,0.2040954520165139,27.97,782.3208999999999,3.366260811781259
A082,A082_2,2,congruent,1.2084904,0.2036301722131973,27.97,782.3208999999999,3.366260811781259
A082,A082_2,2,incongruent,1.7047628,0.2502669460427529,27.97,782.3208999999999,3.366260811781259
A082,A082_3,3,common,0.3923902,0.2040954520165139,75.71,5732.004099999999,4.3400320779712045
A082,A082_3,3,congruent,-0.31052202,0.2036301722131973,75.71,5732.004099999999,4.3400320779712045
A082,A082_3,3,incongruent,0.47722608,0.2502669460427529,75.71,5732.004099999999,4.3400320779712045
A082,A082_4,4,common,-0.5529137,0.2040954520165139,170.25,28985.0625,5.143124477142335
A082,A082_4,4,congruent,-0.16126294,0.2036301722131973,170.25,28985.0625,5.143124477142335
A082,A082_4,4,incongruent,-0.36600083,0.2502669460427529,170.25,28985.0625,5.143124477142335
A083,A083_1,1,common,1.400244,0.2040954520165139,1.0,1.0,0.6931471805599453
A083,A083_1,1,congruent,1.3940722,0.2036301722131973,1.0,1.0,0.6931471805599453
A083,A083_1,1,incongruent,1.9620285,0.2502669460427529,1.0,1.0,0.6931471805599453
A083,A083_2,2,common,0.21178734,0.2040954520165139,25.15,632.5224999999999,3.263849190510932
A083,A083_2,2,congruent,0.1500726,0.2036301722131973,25.15,632.5224999999999,3.263849190510932
A083,A083_2,2,incongruent,0.78853405,0.2502669460427529,25.15,632.5224999999999,3.263849190510932
A083,A083_3,3,common,-0.6065929,0.2040954520165139,74.3,5520.49,4.321480134805848
A083,A083_3,3,congruent,-0.03488601,0.2036301722131973,74.3,5520.49,4.321480134805848
A083,A083_3,3,incongruent,0.3108095,0.2502669460427529,74.3,5520.49,4.321480134805848
A083,A083_4,4,common,-0.5225608,0.2040954520165139,144.91,20998.9081,4.982989993275931
A083,A083_4,4,congruent,0.7874446,0.2036301722131973,144.91,20998.9081,4.982989993275931
A083,A083_4,4,incongruent,0.48862046,0.2502669460427529,144.91,20998.9081,4.982989993275931
A084,A084_1,1,common,0.7903994,0.2040954520165139,1.0,1.0,0.6931471805599453
A084,A084_1,1,congruent,0.48942167,0.2036301722131973,1.0,1.0,0.6931471805599453
A084,A084_1,1,incongruent,0.72576207,0.2502669460427529,1.0,1.0,0.6931471805599453
A084,A084_2,2,common,0.028809577,0.2040954520165139,27.25,742.5625,3.34109345759245
A084,A084_2,2,congruent,0.050687373,0.2036301722131973,27.25,742.5625,3.34109345759245
A084,A084_2,2,incongruent,-0.55696106,0.2502669460427529,27.25,742.5625,3.34109345759245
A084,A084_3,3,common,0.6026734,0.2040954520165139,91.97,8458.4809,4.532276860467767
A084,A084_3,3,congruent,0.91039324,0.2036301722131973,91.97,8458.4809,4.532276860467767
A084,A084_3,3,incongruent,-0.52908874,0.2502669460427529,91.97,8458.4809,4.532276860467767
A084,A084_4,4,common,-0.94773644,0.2040954520165139,162.51,26409.500099999997,5.096874150546495
A084,A084_4,4,congruent,0.21951535,0.2036301722131973,162.51,26409.500099999997,5.096874150546495
A084,A084_4,4,incongruent,-0.7558984,0.2502669460427529,162.51,26409.500099999997,5.096874150546495
A085,A085_1,1,common,0.05069244,0.2040954520165139,1.0,1.0,0.6931471805599453
A085,A085_1,1,congruent,0.2599644,0.2036301722131973,1.0,1.0,0.6931471805599453
A085,A085_1,1,incongruent,-0.6856991,0.2502669460427529,1.0,1.0,0.6931471805599453
A085,A085_2,2,common,0.4824995,0.2040954520165139,24.51,600.7401000000001,3.23907053215372
A085,A085_2,2,congruent,1.5620394,0.2036301722131973,24.51,600.7401000000001,3.23907053215372
A085,A085_2,2,incongruent,0.52859944,0.2502669460427529,24.51,600.7401000000001,3.23907053215372
A085,A085_3,3,common,0.7540678,0.2040954520165139,71.4,5097.960000000001,4.282206299391671
A085,A085_3,3,congruent,0.765176,0.2036301722131973,71.4,5097.960000000001,4.282206299391671
A085,A085_3,3,incongruent,-1.1357965,0.2502669460427529,71.4,5097.960000000001,4.282206299391671
A085,A085_4,4,common,-0.3035984,0.2040954520165139,170.65,29121.4225,5.145457519903701
A085,A085_4,4,congruent,-0.20852335,0.2036301722131973,170.65,29121.4225,5.145457519903701
A085,A085_4,4,incongruent,-1.0251873,0.2502669460427529,170.65,29121.4225,5.145457519903701
A086,A086_1,1,common,0.31520668,0.2040954520165139,1.0,1.0,0.6931471805599453
A086,A086_1,1,congruent,1.1878686,0.2036301722131973,1.0,1.0,0.6931471805599453
A086,A086_1,1,incongruent,0.20956798,0.2502669460427529,1.0,1.0,0.6931471805599453
A086,A086_2,2,common,-0.52530247,0.2040954520165139,23.47,550.8408999999999,3.19744787745458
A086,A086_2,2,congruent,-0.057721067,0.2036301722131973,23.47,550.8408999999999,3.19744787745458
A086,A086_2,2,incongruent,0.6691455,0.2502669460427529,23.47,550.8408999999999,3.19744787745458
A086,A086_3,3,common,-0.9600261,0.2040954520165139,145.29,21109.1841,4.985590952989995
A086,A086_3,3,congruent,-0.4356082,0.2036301722131973,145.29,21109.1841,4.985590952989995
A086,A086_3,3,incongruent,-1.3725928,0.2502669460427529,145.29,21109.1841,4.985590952989995
A086,A086_4,4,common,0.004560149,0.2040954520165139,169.55,28747.202500000003,5.139028508864655
A086,A086_4,4,congruent,-1.1004574,0.2036301722131973,169.55,28747.202500000003,5.139028508864655
A086,A086_4,4,incongruent,-1.318279,0.2502669460427529,169.55,28747.202500000003,5.139028508864655
A087,A087_1,1,common,0.37218785,0.2040954520165139,1.0,1.0,0.6931471805599453
A087,A087_1,1,congruent,0.23593068,0.2036301722131973,1.0,1.0,0.6931471805599453
A087,A087_1,1,incongruent,-0.2862363,0.2502669460427529,1.0,1.0,0.6931471805599453
A087,A087_2,2,common,1.1098173,0.2040954520165139,31.07,965.3449,3.4679210137050633
A087,A087_2,2,congruent,1.2953668,0.2036301722131973,31.07,965.3449,3.4679210137050633
A087,A087_2,2,incongruent,0.4626711,0.2502669460427529,31.07,965.3449,3.4679210137050633
A087,A087_3,3,common,0.28555623,0.2040954520165139,72.8,5299.839999999999,4.301358731606427
A087,A087_3,3,congruent,0.086815126,0.2036301722131973,72.8,5299.839999999999,4.301358731606427
