UID,n_responses,mean_confidence,sd_confidence,pct_1,pct_2,pct_3,pct_4,pct_5,pct_6,pct_endpoints,ERS_flag,restricted_range_flag
A094,420,3.342857142857143,1.3892088126440374,0.0,35.714285714285715,28.333333333333332,17.142857142857142,3.571428571428571,15.238095238095239,15.238095238095239,False,False
A095,420,4.05,1.505717028821503,0.0,21.666666666666668,17.857142857142858,22.142857142857142,10.476190476190476,27.857142857142858,27.857142857142858,False,False
A096,420,4.70952380952381,1.2150232078496024,0.0,7.380952380952381,7.142857142857142,26.666666666666668,24.761904761904763,34.04761904761905,34.04761904761905,False,False
A097,420,3.283333333333333,1.1407857834227715,0.0,23.333333333333332,48.095238095238095,13.80952380952381,6.428571428571428,8.333333333333332,8.333333333333332,False,False
A098,420,4.4071428571428575,1.6475761986562114,0.0,20.714285714285715,15.476190476190476,11.904761904761903,6.190476190476191,45.714285714285715,45.714285714285715,False,False
A099,420,4.942857142857143,1.2838528784223464,0.0,1.4285714285714286,20.714285714285715,14.523809523809526,8.80952380952381,54.52380952380952,54.52380952380952,True,False
A100,420,4.7785714285714285,0.6561752611963277,0.0,0.2380952380952381,3.571428571428571,22.857142857142858,64.76190476190476,8.571428571428571,8.571428571428571,False,True
A101,420,3.011904761904762,1.248331082726604,0.0,45.95238095238095,29.04761904761905,11.904761904761903,4.0476190476190474,9.047619047619047,9.047619047619047,False,False
A102,420,4.116666666666666,1.7225746211348534,0.0,32.142857142857146,7.6190476190476195,15.476190476190476,5.952380952380952,38.80952380952381,38.80952380952381,False,False
A103,420,2.3976190476190475,0.8006525069390752,0.0,76.66666666666667,10.0,10.714285714285714,2.142857142857143,0.4761904761904762,0.4761904761904762,False,True
A104,420,4.09047619047619,1.8282860400660745,0.0,36.42857142857142,9.761904761904763,5.714285714285714,4.523809523809524,43.57142857142857,43.57142857142857,False,False
A105,420,4.807142857142857,1.37778017601987,0.0,8.095238095238095,13.333333333333334,17.61904761904762,11.666666666666666,49.28571428571429,49.28571428571429,False,False
A106,420,4.29047619047619,1.630966670005255,0.0,19.523809523809526,20.952380952380953,13.333333333333334,3.3333333333333335,42.857142857142854,42.857142857142854,False,False
A107,420,2.835714285714286,0.8977089451227644,0.0,37.857142857142854,49.523809523809526,6.904761904761905,2.619047619047619,3.0952380952380953,3.0952380952380953,False,True
A108,420,3.419047619047619,1.5937284747370346,0.0,46.19047619047619,13.80952380952381,12.142857142857142,7.6190476190476195,20.238095238095237,20.238095238095237,False,False
A109,420,4.311904761904762,0.7148951826477601,0.0,0.2380952380952381,8.333333333333332,57.14285714285714,28.57142857142857,5.714285714285714,5.714285714285714,False,True
