UID,TEST,LocationType,TSVR_hours,theta_accuracy,theta_confidence,theta_accuracy_z,theta_confidence_z,latent_calibration
A072,T1,Destination,1.0,0.6814234,0.39353013,0.8033448886616371,1.3934373683018664,0.6004605185609226
A072,T2,Destination,33.76,1.7074885,0.3008167,2.0536748820660087,1.2538743091409295,0.1601953835235469
A072,T3,Destination,83.54,0.09480323,-0.101512246,0.08850838044498337,0.6482418943682746,0.3608092368715768
A072,T4,Destination,154.89,0.58196443,-0.018325202,0.6821473805268163,0.7734647271681773,0.2658256097376569
A073,T1,Destination,1.0,0.30522674,-0.6538286,0.3449237149792393,-0.1831690456525522,-0.207618191574305
A073,T2,Destination,66.66,-0.94399035,-0.9625182,-1.177332130093679,-0.6478446045997946,-0.0495630808445619
A073,T3,Destination,66.9,-0.27342725,-0.93056107,-0.36020546200973874,-0.5997390084115859,-0.25431405362243936
A073,T4,Destination,140.12,1.1537054,-1.0389396,1.3788525732568966,-0.7628830016191007,-0.8482232527232889
A074,T1,Destination,1.0,0.39766553,-0.18035519,0.4575666571190783,0.5295583071264428,0.18470460840446984
A074,T2,Destination,29.33,-0.40341347,0.15289661,-0.518602497047047,1.0312077518604885,0.7623163488347043
A074,T3,Destination,73.02,1.1376537,-0.061039798,1.3592924869084486,0.709165739539486,0.034110925968984296
A074,T4,Destination,147.21,0.26247647,-0.15603536,0.2928296082728178,0.5661673493447485,0.25356400098807674
A075,T1,Destination,1.0,0.07384318,-0.57182944,0.06296713634823424,-0.05973435427906782,-0.053563384431089406
A075,T2,Destination,28.68,0.8610925,-0.30554652,1.022283886409411,0.3411057280855595,-0.08884183584663474
A075,T3,Destination,71.37,-1.4018217,-1.3515688,-1.7352307164755905,-1.2334889055861575,-0.23901369048061105
A075,T4,Destination,244.53,-0.09748435,-0.6846801,-0.14580709196816335,-0.2296103187205819,-0.09510704276776857
A076,T1,Destination,1.0,-0.5232532,-0.7070801,-0.6646353450802582,-0.2633294090962156,0.03300709421815612
A076,T2,Destination,27.3,-1.1163836,-1.6155242,-1.3874050105916693,-1.6308253336101115,-0.5750181438099569
A076,T3,Destination,74.88,-0.5196874,-1.2425772,-0.6602901756651,-1.0694220479707592,-0.4483400033108301
A076,T4,Destination,149.28,-1.266146,-1.4294585,-1.5699006637468373,-1.350737558873256,-0.3560711373984499
A077,T1,Destination,1.0,-0.5821275,-0.17447257,-0.7363776771512809,0.5384135122793674,0.531014711773492
A077,T2,Destination,53.88,-0.5422168,-0.8597841,-0.6877437792945427,-0.49319726519982177,-0.09730074664480926
A077,T3,Destination,78.36,-0.26786017,-0.35669112,-0.35342159702916237,0.2641169160487007,0.25825777835225283
A077,T4,Destination,149.75,0.8029541,-0.24809766,0.951438298455449,0.42758444693900277,-0.01709921573525819
A078,T1,Destination,1.0,-0.27483156,-1.068305,-0.36191670909633944,-0.8070872237850221,-0.3773211269345007
A078,T2,Destination,26.17,0.06392656,-1.0563185,0.050883061547138606,-0.7890437471427213,-0.48448583176862664
A078,T3,Destination,72.3,0.34884748,-1.1757432,0.3980785484849241,-0.9688157226955316,-0.6907296448864286
A078,T4,Destination,140.08,-1.3704203,-1.4174169,-1.6969659784439706,-1.3326111392898976,-0.3089804121357883
A079,T1,Destination,1.0,1.3273735,0.1498003,1.5904789450412502,1.0265468252211591,0.1571063313244943
A079,T2,Destination,26.11,-0.2008887,-0.6707224,-0.271812313521341,-0.2085995621252256,-0.04660121946214424
A079,T3,Destination,74.0,-0.19927017,-0.43815857,-0.26984002481936215,0.14148261652984243,0.16134313890001917
A079,T4,Destination,194.42,-0.95253634,-0.60441935,-1.1877459991750208,-0.10879248466405755,0.2744690709082349
A080,T1,Destination,1.0,-0.1154154,0.16752625,-0.16765729389807352,1.0532299908481217,0.6751894011719511
A080,T2,Destination,29.03,0.10268697,0.18738705,0.09811525293504446,1.083126781479032,0.6170810633935965
A080,T3,Destination,72.87,1.1151272,-0.34106952,1.331842417125914,0.28763236882602206,-0.20911208744308057
A080,T4,Destination,145.77,-0.40745336,-0.5923623,-0.5235253773175624,-0.09064280794023902,0.09555224779742996
A081,T1,Destination,1.0,0.6662004,0.2984473,0.7847946295313004,1.2503076121437853,0.5205115977421381
A081,T2,Destination,31.39,-0.9717388,-0.52936184,-1.211145500517721,0.004192826186836878,0.3484465149915387
A081,T3,Destination,80.13,1.2064252,-0.46458697,1.4430952291919634,0.10169950902611931,-0.3516310876234933
A081,T4,Destination,154.53,1.4606197,-0.86279833,1.752848487058767,-0.49773463545798885,-0.797129291675208
A082,T1,Destination,1.0,-0.6594405,-0.43024468,-0.8305888171462696,0.15339552600005782,0.328609637704713
A082,T2,Destination,27.97,1.5764099,-0.49606806,1.893946707826914,0.05431050372105416,-0.5086361665022381
A082,T3,Destination,75.71,-0.7732746,-0.8901417,-0.9693033972466869,-0.5388950624313994,-0.04409404426571778
A082,T4,Destination,170.25,0.112550795,-1.1045943,0.11013499344389899,-0.8617141071050437,-0.5446926519768492
A083,T1,Destination,1.0,1.6751546,0.47181237,2.0142738294683347,1.511276918541467,0.3247579171429704
A083,T2,Destination,25.15,-0.3237374,-0.74519026,-0.42151179580636916,-0.32069726308147734,-0.0706063438629785
A083,T3,Destination,74.3,-0.8224563,-0.7083179,-1.0292346380974047,-0.2651926899027762,0.13604077484221777
A083,T4,Destination,144.91,0.76563764,0.012737401,0.9059656581856703,0.8202237770726162,0.2297441116459445
A084,T1,Destination,1.0,0.089948215,-1.3033124,0.08259221501558894,-1.1608477487646074,-0.7149883344585939
A084,T2,Destination,27.25,-0.3887303,-1.4172285,-0.5007100574257645,-1.3323275376547739,-0.6505077514125124
A084,T3,Destination,91.97,0.41099674,-1.0280648,0.4738116416832861,-0.7465129853683442,-0.579959169121668
A084,T4,Destination,162.51,1.1264467,-1.2650133,1.3456359964615143,-1.103195480273293,-1.041424253348568
A085,T1,Destination,1.0,-0.025167516,0.47878015,-0.05768411948011649,1.521765632985107,0.9228350611333993
A085,T2,Destination,24.51,0.58357966,0.3064638,0.6841156479547276,1.2623749821436188,0.5564566326160123
A085,T3,Destination,71.4,-0.9434278,0.0715741,-1.176646624721954,0.908791632920159,0.8773682022723202
A085,T4,Destination,170.65,0.36916238,-0.8205845,0.42283363350146985,-0.43418945916907653,-0.3793791104339045
A086,T1,Destination,1.0,1.2463102,0.22379875,1.4916978098536906,1.1379379155428917,0.25166612884239214
A086,T2,Destination,23.47,0.35159728,-0.079005115,0.4014293664942915,0.6821222508095793,0.29160610700731504
A086,T3,Destination,145.29,-0.7232066,-0.58177567,-0.9082921396668607,-0.07470657875526594,0.21494785154942098
A086,T4,Destination,169.55,-1.2129464,-1.0517981,-1.505073338933709,-0.7822391142795958,-0.03599260843941099
A087,T1,Destination,1.0,1.1479511,0.5291444,1.371840567994222,1.59757977126417,0.5596630009391846
A087,T2,Destination,31.07,0.62924254,0.38094336,0.7397589677101941,1.3744902953033256,0.6073382690069835
A087,T3,Destination,72.8,0.6483832,-0.103241794,0.7630831615567203,0.6456383771664443,0.1665743419356894
A087,T4,Destination,144.2,-0.5654962,-0.39149654,-0.7161113088484254,0.21172374182808054,0.3306505823668934
A088,T1,Destination,1.0,1.5717645,0.3560192,1.8882859725077217,1.336971545143649,0.25692917770475565
A088,T2,Destination,24.25,2.250928,0.27706409,2.715892811952402,1.2181191125673945,-0.05025494817215026
A088,T3,Destination,74.91,-0.11962351,-0.28160274,-0.17278516166060132,0.37714869602101886,0.273982464883075
A088,T4,Destination,149.93,1.3004314,0.4318676,1.5576481668427713,1.4511473957886143,0.4193746642522167
A089,T1,Destination,1.0,1.5398204,0.19657242,1.8493599176771767,1.096953670816694,0.1250941364223399
A089,T2,Destination,32.14,0.37108445,-0.19414687,0.4251758063035881,0.5087974631821652,0.18159158310929804
A089,T3,Destination,79.34,-0.0014881843,-0.7148968,-0.028829245994719758,-0.2750960168524306,-0.1556114932267277
A089,T4,Destination,146.96,0.8214839,-0.2248025,0.9740181179150373,0.46265103646377276,-0.0026633342746781863
A090,T1,Destination,1.0,-0.3088941,-1.6779197,-0.4034242269073791,-1.724750311446399,-0.9120219190773657
A090,T2,Destination,23.54,-0.2992866,-1.2846583,-0.39171683581530076,-1.132767423596031,-0.5627830618034867
A090,T3,Destination,95.42,-0.48725727,-1.6414834,-0.6207718602784809,-1.6699021465957877,-0.8172717822958087
A090,T4,Destination,144.07,0.14262137,-1.7933134,0.14677803085099497,-1.8984543560481302,-1.1726381592024597
A091,T1,Destination,1.0,1.1371102,-0.058466665,1.3586301952552042,0.7130391191901791,0.03660707303904753
A091,T2,Destination,22.2,0.2593088,-0.27879846,0.2889695872953893,0.3813700250727413,0.14460193107241426
A091,T3,Destination,73.64,-0.6923325,-1.2304739,-0.8706699524885171,-1.0512027503572146,-0.37739617673683956
A091,T4,Destination,142.61,0.056037232,0.024066277,0.0412693796996565,0.8372773214341496,0.4868913327151172
A092,T1,Destination,1.0,-0.4201831,-0.014764063,-0.5390374298474061,0.7788253685869806,0.6178352806402918
A092,T2,Destination,22.83,-0.90574074,-0.7557341,-1.130722383188712,-0.3365690797719336,0.12251801233658924
A092,T3,Destination,71.31,-1.0292109,-0.26899004,-1.2811791566804103,0.39613480187730266,0.6018900620746785
A092,T4,Destination,146.16,-0.44239357,-1.3647457,-0.5661023956167399,-1.253324311031278,-0.5847751641074452
A093,T1,Destination,1.0,0.97299176,0.29553103,1.1586407325956365,1.24591770269335,0.4111122977866732
A093,T2,Destination,22.09,-0.6046585,-1.211867,-0.7638332304893622,-1.0231934761290726,-0.39123058789996223
A093,T3,Destination,70.22,-0.8998102,-1.6578104,-1.1234956175194728,-1.6944794496566347,-0.6883128861860035
A093,T4,Destination,140.95,-0.7954494,-1.7849536,-0.9963248966990542,-1.8858702108819594,-0.8386293543209027
A094,T1,Destination,1.0,-1.036037,-1.2510717,-1.289497223017505,-1.0822089592741444,-0.2762303463024334
A094,T2,Destination,22.98,-0.29982325,-1.1742227,-0.39237078027843514,-0.966526888904632,-0.46358399030246655
A094,T3,Destination,76.21,-1.0888739,-1.5641828,-1.3538825732535742,-1.553540275279238,-0.5385627186608846
A094,T4,Destination,149.99,-1.2646453,-1.1065723,-1.5680719589004275,-0.8646916232105349,-0.06710622867928506
A095,T1,Destination,1.0,1.3578781,0.2294867,1.6276508713808195,1.1465000807260206,0.21793235217438817
A095,T2,Destination,29.71,-0.8642308,-1.0466974,-1.0801397028047715,-0.7745609462314262,-0.15279674886918398
A095,T3,Destination,78.76,-0.6406247,-0.75168335,-0.807660487267495,-0.3304714188192953,0.03387097628879515
A095,T4,Destination,148.79,-0.86643106,-1.1310589,-1.0828208690107832,-0.9015517070673202,-0.22766615794173561
A096,T1,Destination,1.0,-0.46724647,0.22043192,-0.5963873417600982,1.1328697706746154,0.8450842052272056
A096,T2,Destination,24.49,-0.4302919,-0.29889137,-0.5513556890273803,0.3511238354209791,0.36661630986565397
A096,T3,Destination,71.19,-0.7520156,-0.29939425,-0.9433978622764558,0.35036684184204614,0.4781476230652595
A096,T4,Destination,143.66,0.013857826,-0.45191222,-0.010129090461525596,0.12077901977337664,0.0748288150511179
A097,T1,Destination,1.0,-0.12557247,-1.1117997,-0.18003437335054465,-0.8725605148636414,-0.46826931194714083
A097,T2,Destination,24.37,0.08058321,-1.75146,0.07118032054624007,-1.8354517409977933,-1.1135204371383964
A097,T3,Destination,70.83,-0.33748123,-1.6033994,-0.43825958585716696,-1.612573671691072,-0.8352596001890196
A097,T4,Destination,144.85,-0.29173175,-1.4632665,-0.38251073812162517,-1.401629300275909,-0.7255458657483139
A098,T1,Destination,1.0,0.36816895,-0.38894045,0.42162307159331436,0.215571466369074,0.007962003035225054
A098,T2,Destination,25.77,1.0905981,-0.7021278,1.3019520432683338,-0.25587463002178473,-0.5242851226656715
A098,T3,Destination,78.84,0.41594142,-0.1247822,0.47983707000336706,0.6132132478520763,0.2281679199181213
A098,T4,Destination,146.29,-0.75626916,-0.53740335,-0.9485811139500048,-0.007912191779527481,0.26623841991864816
A099,T1,Destination,1.0,1.5832982,0.40282655,1.9023405690873423,1.4074314230406992,0.2948803060678097
A099,T2,Destination,28.75,-0.39603183,0.0788101,-0.5096074674992012,0.9196841033647164,0.6933239314799028
A099,T3,Destination,78.57,-0.024725638,-0.43006015,-0.05714566113393012,0.15367330206019247,0.10785025758771954
A099,T4,Destination,143.51,1.3247222,0.80170184,1.5872481559699594,2.007864992331642,0.742498830118709
A100,T1,Destination,1.0,-0.6996861,-0.58934057,-0.8796308133924678,-0.08609414780806197,0.1999786889429424
A100,T2,Destination,31.14,1.1456058,-0.59428596,1.3689826607001028,-0.09353852514523862,-0.4467448045820923
A100,T3,Destination,75.34,0.24805592,-1.1754352,0.27525718895323714,-0.9683520852028664,-0.6553710459870408
A100,T4,Destination,146.8,-1.136643,-1.3743583,-1.4120924650898063,-1.2677943167520285,-0.35174646476310695
A101,T1,Destination,1.0,0.8865688,-0.7256049,1.053328487781164,-0.29121509683686475,-0.4743174244128814
A101,T2,Destination,29.12,-0.23393802,-0.9041368,-0.3120851539654989,-0.5599621178651507,-0.2443680696453295
A101,T3,Destination,75.21,-0.978317,-1.5923685,-1.2191614838725908,-1.5959686755292601,-0.602314399295311
A101,T4,Destination,150.22,0.17299545,-1.676416,0.18379090970835388,-1.7224867669732815,-1.0784047675001096
A102,T1,Destination,1.0,0.20968845,-0.37550962,0.22850382163566396,0.23578911684183174,0.0751657777171601
A102,T2,Destination,29.13,0.24436091,-0.21016592,0.2707545683798163,0.48468372234815643,0.21133811035722788
A102,T3,Destination,75.27,0.012451167,-0.4991781,-0.011843199964121677,0.04962890908570428,0.03294167334949673
A102,T4,Destination,150.41,-1.0560108,-0.42684937,-1.313836654523615,0.15850654228324054,0.46968772833676825
A103,T1,Destination,1.0,1.2595557,-1.4538294,1.5078383509632534,-1.3874234776069851,-1.2570406228518147
A103,T2,Destination,27.26,-0.42329043,-1.350898,-0.5428239224377936,-1.2324791392547303,-0.5790090713455378
A103,T3,Destination,80.24,0.97105753,-1.4905565,1.1562837420078633,-1.4427093885058664,-1.1895513321356748
A103,T4,Destination,149.72,-0.8396413,-1.4300045,-1.0501757274460768,-1.351559461701162,-0.5050138957953316
A104,T1,Destination,1.0,0.06332143,0.24507946,0.05014566955426332,1.1699721201744835,0.6825077828412242
A104,T2,Destination,22.6,0.2064909,0.028411277,0.22460738984940581,0.8438179217771018,0.43841857308992743
A104,T3,Destination,72.62,1.1526464,0.13863671,1.3775621098515873,1.009742088608368,0.20791464631153966
A104,T4,Destination,145.78,-1.420157,-1.284099,-1.7575735244787738,-1.1319255000582145,-0.17214092505502532
A105,T1,Destination,1.0,1.0632366,0.5449039,1.268610197692908,1.6213028071916167,0.6032788833966614
A105,T2,Destination,22.77,0.89520895,0.18196529,1.0638570972158994,1.0749653165042554,0.33636747166162984
A105,T3,Destination,69.46,0.023725206,-0.31218833,0.0018949820562107836,0.33110770167271175,0.1966653080688309
A105,T4,Destination,146.2,0.6975893,-0.22133994,0.8230441354641798,0.46786328528390914,0.0435649822162297
A106,T1,Destination,1.0,1.2047487,0.3040899,1.4410523001088646,1.258801511222069,0.33811834945460945
A106,T2,Destination,22.64,0.13819233,-0.6731347,0.14138094488248507,-0.212230837201705,-0.16678772557546664
A106,T3,Destination,66.08,0.28499973,-0.20144719,0.320275729895359,0.4978081707781006,0.20500985607968158
A106,T4,Destination,147.13,0.24336678,0.08071876,0.2695431534741314,0.9225572408216967,0.4724800701520222
A107,T1,Destination,1.0,-0.26651132,-1.5541539,-0.3517779317182542,-1.5384436062851221,-0.8158104470857697
A107,T2,Destination,26.22,-1.135201,-2.0352635,-1.4103352901790827,-2.262665842132667,-0.9447903759322465
A107,T3,Destination,71.45,-1.1414355,-1.4178009,-1.417932451746979,-1.333189180839194,-0.38902729409963915
A107,T4,Destination,145.95,-1.0968966,-1.5716547,-1.3636587779389155,-1.564787849894314,-0.542469278304159
A108,T1,Destination,1.0,-0.17483757,-0.34627223,-0.24006724276406013,0.27980064343815536,0.2352206306687863
A108,T2,Destination,27.61,-0.8555178,-1.000741,-1.0695223206985756,-0.7053820174395169,-0.1146267499427811
A108,T3,Destination,68.96,0.98977315,-0.7485418,1.179089995754491,-0.3257423916599395,-0.5308040366527613
A108,T4,Destination,152.12,-0.94147485,-0.9805145,-1.1742668225431068,-0.6749347325518936,-0.0665734347266399
A109,T1,Destination,1.0,-0.8293198,-1.2468426,-1.0375982788739313,-1.0758428251175551,-0.3443906313242541
A109,T2,Destination,24.65,-1.0111979,-1.7238507,-1.2592290931111563,-1.7938910051983297,-0.7087514102407544
A109,T3,Destination,71.17,-1.1678147,-1.0366689,-1.4500772980749679,-0.7594648793639244,-0.03813731774867335
A109,T4,Destination,149.87,-0.6777049,-1.4776334,-0.852845228685396,-1.4232560323972345,-0.604081228058369
A010,T1,Source,1.0,1.623562,0.17448673,1.912719393958561,1.0269741570135087,-0.09075924025915727
A010,T2,Source,21.9,0.09898508,-0.3037461,0.14126953608967047,0.3226870353900863,0.14264806812911515
A010,T3,Source,80.88,-0.5057274,-0.60833794,-0.5613633207343357,-0.12588131208949171,0.13284022006112664
A010,T4,Source,145.31,0.5918101,-0.30186415,0.7138971288209268,0.3254585580990965,-0.06887499497912467
A011,T1,Source,1.0,0.12731029,0.1596272,0.17418141385088334,1.0050907250199819,0.5432902769988831
A011,T2,Source,24.57,-0.20856883,-0.07109696,-0.2160862148792748,0.6653063264135919,0.48300392442196394
A011,T3,Source,72.55,-0.8450841,-0.55758905,-0.9556716498817136,-0.05114409744932651,0.32486919440233514
A011,T4,Source,148.85,-0.13091515,-0.6507896,-0.12585816630105265,-0.1883993065766878,-0.06713373115014401
A012,T1,Source,1.0,1.0843484,0.31753725,1.2861915733216247,1.2376427532651166,0.26997620024669056
A012,T2,Source,25.6,-0.13956255,-0.48179096,-0.13590582955764677,0.06048274052968288,0.08719604471520212
A012,T3,Source,166.33,1.1480632,0.19141072,1.3602236355439392,1.051897891763136,0.13002568557395
A012,T4,Source,166.87,-0.95036143,-0.66581273,-1.0779964134399316,-0.21052367011206968,0.2739786228466643
A013,T1,Source,1.0,-0.15501398,-0.29861355,-0.1538592913464892,0.3302456734411133,0.25710350928525394
A013,T2,Source,24.77,-0.8239752,-0.6228663,-0.9311446106656348,-0.14727703443316453,0.2575710177763793
A013,T3,Source,79.66,0.5210637,-0.24238825,0.6316948479253616,0.41304792417620695,0.014727374648504266
A013,T4,Source,147.13,-1.5770361,-1.3331907,-1.8061477717207153,-1.1933623211644928,-0.04959437916773768
A014,T1,Source,1.0,0.47304404,-0.031813502,0.5758994211640064,0.7231585519963369,0.2231369334250598
A014,T2,Source,25.66,1.1207099,0.18207222,1.328441048019759,1.0381452071444737,0.13353772529840013
A014,T3,Source,70.56,0.04152508,-0.1878528,0.07450510623515944,0.4933615553147009,0.2707742295535109
A014,T4,Source,148.87,-1.1226914,-0.5197751,-1.2782315717047241,0.004544003266619738,0.47865901205029115
A015,T1,Source,1.0,1.200968,0.44874752,1.4216952472488982,1.430874370980973,0.33644257125178945
A015,T2,Source,23.69,1.5226954,0.42993748,1.7955195846936283,1.4031730755069223,0.18049977602457168
A015,T3,Source,70.59,1.1774372,0.30549893,1.3943541326296756,1.2199140796774384,0.21897831817372393
A015,T4,Source,146.54,-0.10652651,0.046463996,-0.09752030266501154,0.8384367811264934,0.5436141105576421
A016,T1,Source,1.0,1.356192,0.16626775,1.6020544860191144,1.014870174593731,0.01758348881872862
A016,T2,Source,32.85,1.3373035,-0.32279885,1.5801073935494496,0.2946283041304389,-0.4100355263361719
A016,T3,Source,80.64,-0.013329637,-0.54458106,0.010767829776134854,-0.03198740376268371,-0.02336339850921136
A016,T4,Source,150.8,-1.0709041,-0.9673253,-1.2180584154533403,-0.6545572176595702,0.05745891444493334
A017,T1,Source,1.0,-0.2286647,0.21982366,-0.2394361853453446,1.0937412502156685,0.7509268579256971
A017,T2,Source,20.61,0.8418083,0.46172476,1.0043772417282364,1.4499857795520161,0.5033814693669627
A017,T3,Source,61.28,0.1830041,0.8226489,0.2388936566471845,1.9815139552421066,1.1099923960350384
A017,T4,Source,140.49,1.0870038,0.6389233,1.2892769591036586,1.7109437102161926,0.555203445133986
A018,T1,Source,1.0,0.9366276,0.004606247,1.114550518855,0.7767934314617587,0.05503939529281915
A018,T2,Source,34.03,0.34145153,-0.039483607,0.4229982916256485,0.7118628904814229,0.2732303293713376
A018,T3,Source,83.64,-0.39613545,-0.38797164,-0.4340252758614837,0.19864920399783662,0.2817906623653601
A018,T4,Source,150.87,0.23495352,-1.1772233,0.2992551847984642,-0.963671207710218,-0.6944982730744413
A019,T1,Source,1.0,-0.8907665,-1.758747,-1.0087513468950398,-1.8200734183840495,-0.7256785372799397
A019,T2,Source,28.69,-0.8944451,-1.7724334,-1.0130256182431567,-1.8402291974454463,-0.7362826234164916
A019,T3,Source,83.68,-0.5290039,-1.7526711,-0.5884089568552636,-1.8111255213476374,-0.8767658765553353
A019,T4,Source,154.76,-1.2386124,-1.7895333,-1.4129235221600807,-1.8654119925100356,-0.6026302552263096
A020,T1,Source,1.0,0.35700476,-0.16867858,0.44107003776811415,0.5215991738261155,0.15138070759485042
A020,T2,Source,26.85,0.35810092,0.11688295,0.4423436976607233,0.9421418371352837,0.4053605014958893
A020,T3,Source,78.25,-0.56137884,-0.9363257,-0.6260263326066386,-0.6089045194634269,-0.1353430739528537
A020,T4,Source,145.78,-1.6343551,-1.5627393,-1.8727483696119567,-1.531415488210106,-0.22934054320805175
A021,T1,Source,1.0,1.2139407,0.111996144,1.4367686012198972,0.9349451030012592,0.030762976141064158
A021,T2,Source,30.21,-0.017297959,-0.0767858,0.0061569220871492475,0.6569284474859235,0.395189503454585
A021,T3,Source,74.19,0.36036015,-0.07866058,0.44496876210312164,0.6541674839404531,0.23014106527333977
A021,T4,Source,140.39,1.0062183,0.34730133,1.1954099586161613,1.281475917606781,0.33029764189905086
A022,T1,Source,1.0,0.1581856,-0.6056523,0.21005632628964568,-0.12192620581768542,-0.1519807167524319
A022,T2,Source,24.15,0.90218073,-1.1806171,1.0745257079287476,-0.9686692117856922,-0.9861701420484785
A022,T3,Source,74.46,0.64592147,-0.50528514,0.7767706889792367,0.025883174441544185,-0.27354540941397454
A022,T4,Source,141.71,0.74378496,-1.6193532,0.8904810981929966,-1.6147900249914395,-1.308589440657499
A023,T1,Source,1.0,0.8170031,-0.008607179,0.9755553650239706,0.7573341949130591,0.09501587381198578
A023,T2,Source,25.63,0.5076978,-0.12537467,0.6161646235433147,0.5853722655415876,0.12477632222733709
A023,T3,Source,72.2,0.6582759,-0.39015383,0.79112565722023,0.1954355218381752,-0.17630050581911777
A023,T4,Source,145.07,-0.32591987,-0.29832917,-0.3524397700208326,0.3306644760809222,0.3312921509546576
A024,T1,Source,1.0,0.31113845,-0.20211285,0.38777665042595866,0.47236096953579043,0.1414307148101356
A024,T2,Source,29.57,0.54446435,0.16492903,0.6588847375089844,1.0128986594732412,0.3675504067828944
A024,T3,Source,91.47,-0.2945651,-0.4272341,-0.31600775919122376,0.14082790189012737,0.20286510521197632
A024,T4,Source,145.65,-1.4681152,-1.0978867,-1.679589439180858,-0.8468332531653808,0.11295683242997812
A025,T1,Source,1.0,1.0412298,0.45483387,1.236090829410648,1.4398376575932548,0.41096991661933735
A025,T2,Source,23.33,1.480383,0.08867258,1.7463555877953338,0.9005968008247657,-0.10528489243102923
A025,T3,Source,72.94,0.13729797,-0.25969863,0.18578638706301878,0.3875551580179161,0.1653227855741675
A025,T4,Source,137.74,-0.3094319,-1.2874054,-0.3332819225354814,-1.1259349194328614,-0.5571722903039716
A026,T1,Source,1.0,0.8561924,-0.25306702,1.0210905420322787,0.3973214417726912,-0.13976743558627985
A026,T2,Source,26.48,-0.1953155,-0.28826064,-0.20068678882421584,0.3454922661610785,0.2837633857445555
A026,T3,Source,75.46,0.7336966,-0.34990782,0.8787591419875136,0.2547052849360526,-0.17306627014298956
A026,T4,Source,147.65,-0.42854974,-0.17483813,-0.47168837351182785,0.512528086548407,0.4857292388927133
A027,T1,Source,1.0,0.59530455,0.12711489,0.7179574309772981,0.9572102789468245,0.3118616618282384
A027,T2,Source,28.26,0.7602098,-0.27823544,0.9095655931120981,0.36025624472712364,-0.1206713117114315
A027,T3,Source,74.58,-0.47716057,-0.8404651,-0.5281706977322344,-0.4677318901165578,-0.08635849931994646
A027,T4,Source,145.92,-0.4226555,-1.3038985,-0.4648396861984681,-1.1502240882162915,-0.522887295831405
A028,T1,Source,1.0,1.1920228,0.13968277,1.4113015615904474,0.9757188284960233,0.06491542783741522
A028,T2,Source,22.82,-0.37323314,-0.14180255,-0.4074144218847822,0.561179145383829,0.49123570257023397
A028,T3,Source,72.26,0.4525285,-0.52440846,0.5520618240310893,-0.0022794843175451625,-0.20692220911288808
A028,T4,Source,138.91,-1.4747403,-1.3177925,-1.6872873337897878,-1.1706855970337344,-0.08012754839827685
A029,T1,Source,1.0,1.4011933,0.76609373,1.6543427933148298,1.898225909349851,0.5325997522372188
A029,T2,Source,28.43,0.22787775,0.4118755,0.2910336437293439,1.376573438035317,0.7245537324479262
A029,T3,Source,93.26,1.1538624,0.08174226,1.3669618931424823,0.8903906108299691,0.029795134648218924
A029,T4,Source,143.14,-0.056302976,-0.24477404,-0.0391641311928805,0.4095344030072442,0.2623748727726265
A030,T1,Source,1.0,0.77168596,-0.19728833,0.9229000741305308,0.4794659759068809,-0.053506819702800745
A030,T2,Source,32.95,1.0246594,0.21377146,1.2168372041328688,1.0848282558537188,0.203336027940957
A030,T3,Source,71.93,0.54660773,-0.47402352,0.6613751924978732,0.07192174600319386,-0.20272535136764594
A030,T4,Source,150.46,1.3088306,0.2392587,1.5470239105211776,1.1223629748685662,0.10311211593731973
A031,T1,Source,1.0,1.2707294,0.35223007,1.5027530282592094,1.2887344073843026,0.2202598765354692
A031,T2,Source,32.41,-0.06876846,0.066912115,-0.05364813627677416,0.8685504537347148,0.5455002908374599
A031,T3,Source,71.56,-0.23774107,-0.6555821,-0.24998228120678886,-0.19545715752008755,-0.025190423754906238
A031,T4,Source,143.85,-1.0014096,-0.9255208,-1.1373107532444242,-0.5929922870881864,0.06464558766696743
A032,T1,Source,1.0,0.95065767,0.3556729,1.130852461499777,1.293804617287999,0.361793226561732
A032,T2,Source,57.18,-0.558087,-0.22092295,-0.6222014488479843,0.4446595857005386,0.5007034937093778
A032,T3,Source,80.16,0.03167592,-0.07842231,0.06306108340282642,0.6545183809971633,0.37254477838958616
A032,T4,Source,144.51,1.2263699,-0.18293339,1.451210446878576,0.5006063049254407,-0.23741549984118815
A033,T1,Source,1.0,0.01302593,-0.08154905,0.041391122575427666,0.6499136726280937,0.37782678179597123
A033,T2,Source,29.16,0.11565804,-0.30839193,0.1606423287869741,0.315845183402945,0.1312954752836581
A033,T3,Source,72.6,1.0797325,0.06875718,1.2808282260928492,0.8712676563953062,0.050293760404780674
A033,T4,Source,168.33,-0.57237154,-0.2847555,-0.6387990675189548,0.35065423917218924,0.4500041215113503
A034,T1,Source,1.0,1.4213097,0.4980229,1.677716618179523,1.5034415670622212,0.2850285947543282
A034,T2,Source,26.08,1.3198788,0.47552276,1.5598611324828657,1.4703059104475884,0.30885930833292985
A034,T3,Source,74.28,0.29753846,0.22463083,0.37197443012701936,1.1008207054727541,0.5275707096678015
A034,T4,Source,145.38,0.2194541,-0.19622636,0.28124596204566915,0.4810299249869774,0.18633933778670575
A035,T1,Source,1.0,-0.58022076,-0.3433745,-0.6479193024319834,0.26432681831644533,0.4011663930156846
A035,T2,Source,44.76,0.94498247,0.07683998,1.124258283074606,0.8831710883421633,0.1157899932197432
