UID,TEST,LocationType,theta_accuracy,TSVR_hours,theta_confidence,Z_accuracy,Z_confidence,calibration
A099,T2,Destination,-0.39603183,28.75,0.0788101,-0.5096074674992012,0.9196841033647164,1.4292915708639176
A099,T3,Destination,-0.024725638,78.57,-0.43006015,-0.05714566113393012,0.15367330206019247,0.21081896319412258
A099,T4,Destination,1.3247222,143.51,0.80170184,1.5872481559699594,2.007864992331642,0.42061683636168246
A100,T1,Destination,-0.6996861,1.0,-0.58934057,-0.8796308133924678,-0.08609414780806197,0.7935366655844058
A100,T2,Destination,1.1456058,31.14,-0.59428596,1.3689826607001028,-0.09353852514523862,-1.4625211858453413
A100,T3,Destination,0.24805592,75.34,-1.1754352,0.27525718895323714,-0.9683520852028664,-1.2436092741561036
A100,T4,Destination,-1.136643,146.8,-1.3743583,-1.4120924650898063,-1.2677943167520285,0.14429814833777788
A101,T1,Destination,0.8865688,1.0,-0.7256049,1.053328487781164,-0.29121509683686475,-1.3445435846180287
A101,T2,Destination,-0.23393802,29.12,-0.9041368,-0.3120851539654989,-0.5599621178651507,-0.2478769638996518
A101,T3,Destination,-0.978317,75.21,-1.5923685,-1.2191614838725908,-1.5959686755292601,-0.3768071916566693
A101,T4,Destination,0.17299545,150.22,-1.676416,0.18379090970835388,-1.7224867669732815,-1.9062776766816354
A102,T1,Destination,0.20968845,1.0,-0.37550962,0.22850382163566396,0.23578911684183174,0.0072852952061677745
A102,T2,Destination,0.24436091,29.13,-0.21016592,0.2707545683798163,0.48468372234815643,0.2139291539683401
A102,T3,Destination,0.012451167,75.27,-0.4991781,-0.011843199964121677,0.04962890908570428,0.06147210904982596
A102,T4,Destination,-1.0560108,150.41,-0.42684937,-1.313836654523615,0.15850654228324054,1.4723431968068557
A103,T1,Destination,1.2595557,1.0,-1.4538294,1.5078383509632534,-1.3874234776069851,-2.8952618285702387
A103,T2,Destination,-0.42329043,27.26,-1.350898,-0.5428239224377936,-1.2324791392547303,-0.6896552168169366
A103,T3,Destination,0.97105753,80.24,-1.4905565,1.1562837420078633,-1.4427093885058664,-2.5989931305137297
A103,T4,Destination,-0.8396413,149.72,-1.4300045,-1.0501757274460768,-1.351559461701162,-0.30138373425508513
A104,T1,Destination,0.06332143,1.0,0.24507946,0.05014566955426332,1.1699721201744835,1.1198264506202202
A104,T2,Destination,0.2064909,22.6,0.028411277,0.22460738984940581,0.8438179217771018,0.6192105319276959
A104,T3,Destination,1.1526464,72.62,0.13863671,1.3775621098515873,1.009742088608368,-0.36782002124321944
A104,T4,Destination,-1.420157,145.78,-1.284099,-1.7575735244787738,-1.1319255000582145,0.6256480244205593
A105,T1,Destination,1.0632366,1.0,0.5449039,1.268610197692908,1.6213028071916167,0.3526926094987086
A105,T2,Destination,0.89520895,22.77,0.18196529,1.0638570972158994,1.0749653165042554,0.011108219288356036
A105,T3,Destination,0.023725206,69.46,-0.31218833,0.0018949820562107836,0.33110770167271175,0.32921271961650095
A105,T4,Destination,0.6975893,146.2,-0.22133994,0.8230441354641798,0.46786328528390914,-0.3551808501802706
A106,T1,Destination,1.2047487,1.0,0.3040899,1.4410523001088646,1.258801511222069,-0.1822507888867957
A106,T2,Destination,0.13819233,22.64,-0.6731347,0.14138094488248507,-0.212230837201705,-0.3536117820841901
A106,T3,Destination,0.28499973,66.08,-0.20144719,0.320275729895359,0.4978081707781006,0.17753244088274156
A106,T4,Destination,0.24336678,147.13,0.08071876,0.2695431534741314,0.9225572408216967,0.6530140873475653
A107,T1,Destination,-0.26651132,1.0,-1.5541539,-0.3517779317182542,-1.5384436062851221,-1.1866656745668678
A107,T2,Destination,-1.135201,26.22,-2.0352635,-1.4103352901790827,-2.262665842132667,-0.8523305519535842
A107,T3,Destination,-1.1414355,71.45,-1.4178009,-1.417932451746979,-1.333189180839194,0.08474327090778488
A107,T4,Destination,-1.0968966,145.95,-1.5716547,-1.3636587779389155,-1.564787849894314,-0.20112907195539842
A108,T1,Destination,-0.17483757,1.0,-0.34627223,-0.24006724276406013,0.27980064343815536,0.5198678862022155
A108,T2,Destination,-0.8555178,27.61,-1.000741,-1.0695223206985756,-0.7053820174395169,0.36414030325905866
A108,T3,Destination,0.98977315,68.96,-0.7485418,1.179089995754491,-0.3257423916599395,-1.5048323874144305
A108,T4,Destination,-0.94147485,152.12,-0.9805145,-1.1742668225431068,-0.6749347325518936,0.49933208999121315
A109,T1,Destination,-0.8293198,1.0,-1.2468426,-1.0375982788739313,-1.0758428251175551,-0.038244546243623834
A109,T2,Destination,-1.0111979,24.65,-1.7238507,-1.2592290931111563,-1.7938910051983297,-0.5346619120871734
A109,T3,Destination,-1.1678147,71.17,-1.0366689,-1.4500772980749679,-0.7594648793639244,0.6906124187110435
A109,T4,Destination,-0.6777049,149.87,-1.4776334,-0.852845228685396,-1.4232560323972345,-0.5704108037118385
